2022-09-06 13:50:36,543 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Leetop-AGX Xavier-1
2022-09-06 13:50:36,543 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Leetop-AGX Xavier-1
2022-09-06 13:50:36,543 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 大铝-6
2022-09-06 13:50:36,544 INFO  ExportHelperExtension.cs: 1136 - Found 42 in 大铝-6
2022-09-06 13:50:36,544 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 大铝-6
2022-09-06 13:50:36,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CH110_SHELL-1
2022-09-06 13:50:36,544 INFO  ExportHelperExtension.cs: 1136 - Found 36 in CH110_SHELL-1
2022-09-06 13:50:36,544 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in CH110_SHELL-1
2022-09-06 13:50:36,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from EAI-G4单线雷达USb转接板-1
2022-09-06 13:50:36,545 INFO  ExportHelperExtension.cs: 1136 - Found 38 in EAI-G4单线雷达USb转接板-1
2022-09-06 13:50:36,545 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EAI-G4单线雷达USb转接板-1
2022-09-06 13:50:36,545 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Helios_Lede_20220314(1)-1
2022-09-06 13:50:36,546 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Helios_Lede_20220314(1)-1
2022-09-06 13:50:36,546 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Helios_Lede_20220314(1)-1
2022-09-06 13:50:36,546 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LEEP-2
2022-09-06 13:50:36,548 INFO  ExportHelperExtension.cs: 1136 - Found 1376 in LEEP-2
2022-09-06 13:50:36,550 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LEEP-2
2022-09-06 13:50:36,550 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-D024-250006-B-1
2022-09-06 13:50:36,551 INFO  ExportHelperExtension.cs: 1136 - Found 92 in M-D024-250006-B-1
2022-09-06 13:50:36,551 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-D024-250006-B-1
2022-09-06 13:50:36,551 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from USB HUB -7口-1
2022-09-06 13:50:36,552 INFO  ExportHelperExtension.cs: 1136 - Found 42 in USB HUB -7口-1
2022-09-06 13:50:36,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in USB HUB -7口-1
2022-09-06 13:50:36,552 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 86-0101 REV B ENVELOPE, VLP-16-1
2022-09-06 13:50:36,552 INFO  ExportHelperExtension.cs: 1136 - Found 33 in 86-0101 REV B ENVELOPE, VLP-16-1
2022-09-06 13:50:36,552 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 86-0101 REV B ENVELOPE, VLP-16-1
2022-09-06 13:50:36,553 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-D024-180003-A-1
2022-09-06 13:50:36,553 INFO  ExportHelperExtension.cs: 1136 - Found 61 in M-D024-180003-A-1
2022-09-06 13:50:36,553 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-D024-180003-A-1
2022-09-06 13:50:36,553 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-D024-250010-A-1
2022-09-06 13:50:36,554 INFO  ExportHelperExtension.cs: 1136 - Found 193 in M-D024-250010-A-1
2022-09-06 13:50:36,554 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-D024-250010-A-1
2022-09-06 13:50:36,554 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-D024-250011-A-1
2022-09-06 13:50:36,555 INFO  ExportHelperExtension.cs: 1136 - Found 145 in M-D024-250011-A-1
2022-09-06 13:50:36,555 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-D024-250011-A-1
2022-09-06 13:50:36,555 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 显示屏-1
2022-09-06 13:50:36,556 INFO  ExportHelperExtension.cs: 1136 - Found 41 in 显示屏-1
2022-09-06 13:50:36,556 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 显示屏-1
2022-09-06 13:50:36,556 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from USB HUB -7口-2
2022-09-06 13:50:36,556 INFO  ExportHelperExtension.cs: 1136 - Found 42 in USB HUB -7口-2
2022-09-06 13:50:36,557 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in USB HUB -7口-2
2022-09-06 13:50:36,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-D024-180002-A-2
2022-09-06 13:50:36,557 INFO  ExportHelperExtension.cs: 1136 - Found 54 in M-D024-180002-A-2
2022-09-06 13:50:36,557 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-D024-180002-A-2
2022-09-06 13:50:36,557 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-D024-180002-A-1
2022-09-06 13:50:36,558 INFO  ExportHelperExtension.cs: 1136 - Found 54 in M-D024-180002-A-1
2022-09-06 13:50:36,558 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-D024-180002-A-1
2022-09-06 13:50:36,558 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from nano工控机外壳-1
2022-09-06 13:50:36,558 INFO  ExportHelperExtension.cs: 1136 - Found 23 in nano工控机外壳-1
2022-09-06 13:50:36,559 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in nano工控机外壳-1
2022-09-06 13:50:36,559 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Intel D435i-1
2022-09-06 13:50:36,559 INFO  ExportHelperExtension.cs: 1136 - Found 65 in Intel D435i-1
2022-09-06 13:50:36,560 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Intel D435i-1
2022-09-06 13:50:36,560 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SCOUTmini教育套装-1
2022-09-06 13:50:36,561 INFO  ExportHelperExtension.cs: 1136 - Found 179 in SCOUTmini教育套装-1
2022-09-06 13:50:36,561 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SCOUTmini教育套装-1
2022-09-06 13:50:36,561 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 六方柱-1
2022-09-06 13:50:36,561 INFO  ExportHelperExtension.cs: 1136 - Found 27 in 六方柱-1
2022-09-06 13:50:36,562 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 六方柱-1
2022-09-06 13:50:36,562 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from M-D024-250009-A-1
2022-09-06 13:50:36,562 INFO  ExportHelperExtension.cs: 1136 - Found 143 in M-D024-250009-A-1
2022-09-06 13:50:36,563 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in M-D024-250009-A-1
2022-09-06 13:50:36,563 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2.SLDASM
2022-09-06 13:50:36,563 INFO  ExportHelperExtension.cs: 1136 - Found 170 in 2.SLDASM
2022-09-06 13:50:36,564 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2.SLDASM
2022-09-06 13:50:36,564 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-09-06 13:50:36,564 INFO  ExportHelperExtension.cs: 1160 - 41 components to check
2022-09-06 13:50:36,564 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from M-D053-250100-A-1
2022-09-06 13:50:36,565 INFO  ExportHelperExtension.cs: 1136 - Found 65 in M-D053-250100-A-1
2022-09-06 13:50:36,565 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in M-D053-250100-A-1
2022-09-06 13:50:36,565 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 零件3^2-1
2022-09-06 13:50:36,566 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 零件3^2-1
2022-09-06 13:50:36,566 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 零件3^2-1
2022-09-06 13:50:36,566 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from EAI-G4单线雷达-1
2022-09-06 13:50:36,566 INFO  ExportHelperExtension.cs: 1136 - Found 42 in EAI-G4单线雷达-1
2022-09-06 13:50:36,566 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in EAI-G4单线雷达-1
2022-09-06 13:50:36,567 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from IntelRealsense_D435(i)_Multibody-1
2022-09-06 13:50:36,567 INFO  ExportHelperExtension.cs: 1136 - Found 93 in IntelRealsense_D435(i)_Multibody-1
2022-09-06 13:50:36,567 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in IntelRealsense_D435(i)_Multibody-1
2022-09-06 13:50:36,567 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from nano亚克力盖(1)-1
2022-09-06 13:50:36,568 INFO  ExportHelperExtension.cs: 1136 - Found 29 in nano亚克力盖(1)-1
2022-09-06 13:50:36,568 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in nano亚克力盖(1)-1
2022-09-06 13:50:36,568 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from M-D024-250012-A-1
2022-09-06 13:50:36,568 INFO  ExportHelperExtension.cs: 1136 - Found 50 in M-D024-250012-A-1
2022-09-06 13:50:36,568 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in M-D024-250012-A-1
2022-09-06 13:50:36,569 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RS-LIDAR-16-2
2022-09-06 13:50:36,569 INFO  ExportHelperExtension.cs: 1136 - Found 32 in RS-LIDAR-16-2
2022-09-06 13:50:36,569 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RS-LIDAR-16-2
2022-09-06 13:50:36,569 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 零件1^2-1
2022-09-06 13:50:36,569 INFO  ExportHelperExtension.cs: 1136 - Found 23 in 零件1^2-1
